,deltaTEM1X,3pMFE,median3,median5,WT_rpkm,WT_TE,5pMFE,pALe,tAI,ORFLen
YDL242W,,NaN,NaN,NaN,,,NaN,NaN,NaN,354
YDL243C,,-21.73,107,704,,,-184.97,NaN,NaN,990
YDL244W,,NaN,NaN,NaN,,,NaN,NaN,NaN,1023
YDL245C,,NaN,NaN,NaN,,,NaN,NaN,NaN,1704
YDL246C,-0.7369859808767829,NaN,NaN,NaN,1.8827242588862014,-0.37759484421351736,NaN,NaN,NaN,1074
YDL247W,,NaN,NaN,NaN,1.5950938395491956,-1.055463158417564,NaN,NaN,NaN,1830
YDL247W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,75
YDL248W,,-131.74,616,7,,,0.0,NaN,NaN,1152
YDR001C,0.700114105619761,-23.85,111,233,2.7348771298412795,-0.17396576136318015,-41.27,31.7,0.374094525,2256
YDR002W,-0.238678657143936,-39.62,180,40,3.0660579915182966,0.5494417937900524,0.0,29.4,0.540402665,606
YDR003W,0.3203696899366898,-12.77,64,37,2.1188232063600045,-0.11913665256417022,-4.26,,0.315394896,633
YDR003W-A,,-32.26,169,315,,,-88.84,37.7,0.324600377,123
YDR004W,0.783454598884475,NaN,NaN,NaN,2.4875458632850287,-0.7105401159762272,NaN,,0.302987971,1383
YDR005C,-0.22455670448645204,-18.2,167,117,2.344982555880737,0.14245639362405582,-16.39,41.6,0.327761258,1188
YDR006C,-0.1958306740462078,-10.79,100,106,2.909818070737735,-0.24607215690532822,-17.24,33.3,0.363432886,2706
YDR007W,,-16.79,103,65,,,-17.03,31.2,0.348416145,675
YDR008C,,NaN,NaN,NaN,,,NaN,NaN,NaN,351
YDR009W,-0.04247627805597998,-12.95,105,79,1.9038180597366243,-0.1945663702320033,-11.01,NaN,NaN,1563
YDR010C,,-6.6,38,355,,,-95.26,NaN,NaN,333
YDR011W,0.16222090287158622,NaN,NaN,NaN,3.4381842475069755,-0.19668581004942823,NaN,31.6,0.376219185,4506
YDR012W,-0.206150168786509,-11.69,84,32,3.1549951148580386,0.30237378056651587,-3.54,NaN,NaN,1089
YDR013W,-0.1829828085102096,-6.08,89,16,2.146268408651512,0.07657275943518833,-1.15,41.8,0.343586872,627
YDR014W,-0.3060221204395306,-97.06,397,51,2.1812677546367096,-0.06849875682362178,-3.65,,0.348219357,1944
YDR014W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,489
YDR015C,,NaN,NaN,NaN,,,NaN,NaN,NaN,240
YDR016C,-0.006460502378352995,-23.1,131,33,1.853535596779938,0.03871417795499009,-4.02,33.1,0.341277579,285
YDR017C,0.36648016544626194,-30.49,173,76,2.872985948810834,-0.24135610003387295,-5.35,33.8,0.358422701,3153
YDR018C,,-13.06,133,29,,,-6.05,NaN,NaN,1191
YDR019C,0.9906917225171599,-27.45,179,29,2.520174148988389,-0.013641561142767124,-5.86,34.6,0.361870062,1203
YDR020C,0.2247055158848351,-111.0,410,103,2.096748686122876,-0.003571723260201068,-15.76,40.9,0.373697752,699
YDR021W,0.24780585031119037,-3.15,54,80,2.300150436729855,0.03711565760463595,-6.08,51.1,0.377701611,1200
YDR022C,0.10054303129171704,-18.46,96,28,1.7213197906447277,0.04389226018361068,-4.24,,0.344823358,591
YDR023W,0.2091883262440088,-21.11,147,34,3.3928227825289334,0.4016896916089313,-2.56,28,0.497232109,1389
YDR024W,,NaN,NaN,NaN,,,NaN,NaN,NaN,486
YDR025W,,-12.66,97,26,,,-0.86,,0.589280628,471
YDR026C,-0.006009692807502395,-10.7,89,150,2.716975392911277,-0.3457163287618783,-30.78,32.5,0.371805373,1713
YDR027C,0.28302525370978,-6.67,73,123,2.709756498812468,-0.3221598227858163,-27.7,31.2,0.330743106,2670
YDR028C,-0.190648568561248,-62.04,278,489,3.0189033532153924,-0.030407762886614224,-103.24,,0.354814998,3045
YDR029W,,NaN,NaN,NaN,,,NaN,NaN,NaN,315
YDR030C,0.21363703750795598,-22.99,94,8,1.8955544386784338,-0.1378103854740556,0.0,32,0.315036019,1521
YDR031W,-0.03375860454418503,-26.12,153,25,1.4283793012143697,0.37783826772877804,0.0,,0.361832925,366
YDR032C,-0.04892707692159698,-29.14,171,69,2.6335687673933412,0.33735882016086566,-1.73,27.8,0.492087183,597
YDR033W,-0.654003837750702,-75.56,448,253,2.5230627503936467,0.19294322494970473,-26.35,34.7,0.477538654,963
YDR034C,-0.1797949229576572,-40.41,137,139,2.8177800284615464,-0.23999111603651924,-25.39,41.4,0.33690008,2373
YDR034C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,177
YDR034C-C,,NaN,NaN,NaN,,,NaN,NaN,NaN,1317
YDR034C-D,,NaN,NaN,NaN,,,NaN,NaN,NaN,5313
YDR034W-B,,-47.01,229,31,,,-0.06,NaN,NaN,156
YDR035W,0.10971067772221094,-33.18,213,29,3.2599553654011295,0.2422875206011743,-1.04,29.7,0.444963549,1113
YDR036C,-0.07235952528321571,-25.18,139,43,2.104665738310251,0.15440115200852303,-3.96,28.8,0.400549144,1503
YDR037W,0.262733185445932,-12.04,80,54,3.4916528532307516,0.4455730943021459,-5.71,27.3,0.500711128,1776
YDR038C,,NaN,NaN,NaN,,,NaN,NaN,NaN,3276
YDR039C,,NaN,NaN,NaN,,,NaN,NaN,NaN,3276
YDR040C,,NaN,NaN,NaN,,,NaN,NaN,NaN,3276
YDR041W,-0.447467877254377,-28.7,172,14,2.3068199063799155,0.1112615635914733,0.0,32,0.350569693,612
YDR042C,,-8.72,103,58,,,-6.78,NaN,NaN,603
YDR043C,0.639837618432691,NaN,NaN,NaN,2.029259045311919,-0.07615869568608413,NaN,,0.296820505,696
YDR044W,-0.150056561686833,-11.4,137,69,2.4430088451743273,0.2625001371254069,-2.56,34.2,0.481721814,987
YDR045C,-0.477710282795057,-41.63,220,150,2.0638273814557206,0.21310047658320028,-25.2,33.4,0.299771167,333
YDR046C,-0.641208298305614,-10.33,82,85,3.116724676982553,-0.26654423722676734,-24.36,37.1,0.380569758,1815
YDR047W,0.262893758005063,-11.53,76,221,2.8475883422067403,-0.2580189396599552,-48.72,33.4,0.398771043,1089
YDR048C,,-681.42,2417,2251,,,-569.25,NaN,NaN,315
YDR049W,-0.16384200423158,-11.98,107,37,2.5358042585332132,-0.002344268333518064,-4.62,29.6,0.370230687,1899
YDR050C,-0.18052577335228598,-8.52,82,30,4.206048023278795,0.35315900167957986,0.0,29.7,0.61016157,747
YDR051C,0.24471786321657302,-6.46,60,41,2.478185702358603,0.04557254959479334,-2.51,35.9,0.367909539,1005
YDR052C,0.1919086340910036,-45.74,241,147,2.802209649547962,-0.21811772567571885,-39.52,37.1,0.372367162,2115
YDR053W,,NaN,NaN,NaN,,,NaN,NaN,NaN,396
YDR054C,0.17099092119301398,-93.54,467,174,2.6991120470012993,0.0523854573398487,-34.19,33,0.371303122,888
YDR055W,0.5835712255865391,-21.47,127,61,2.8500511447882615,0.21143921996501394,-3.51,32.7,0.426687097,1335
YDR056C,0.035437061621584026,-13.12,104,65,2.340648886803439,0.09840590735799888,-7.29,30.4,0.382345637,618
YDR057W,0.175230826364176,-14.14,86,37,2.300515818695254,0.017344295567245826,0.0,44,0.346340738,1629
YDR058C,0.11161577141788803,-28.49,132,36,1.8692594201610897,0.019562071834883912,-4.51,20.2,0.336216711,981
YDR059C,-0.2206112678612311,-21.25,124,41,1.776214754777665,0.2517204171794819,-2.08,NaN,NaN,447
YDR060W,0.252502067121401,-7.41,88,50,3.2418140910588438,0.00552673673513241,-6.33,33.4,0.397977314,3078
YDR061W,0.2275005848327723,-24.2,125,55,2.456490469981771,-0.11387489554707501,-5.96,,0.323706849,1620
YDR062W,0.028992389349875997,-51.52,271,360,3.0921479070819404,-0.08074221810638824,-78.41,,0.39092202,1686
YDR063W,-0.2017465770666753,-4.62,75,96,2.136334289132415,0.22618604113551236,-13.48,33.7,0.412883168,450
YDR064W,-0.283084798766552,-11.91,92,33,3.7731022224251864,0.4569363712175556,0.0,24.9,0.614922039,456
YDR065W,-0.25587722237922006,-142.95,570,37,2.082019585556638,-0.2557067880650316,-3.11,,0.341823133,1098
YDR066C,-0.162856392802106,-16.46,104,116,1.6028421271253395,-0.03320315043295476,-15.44,32.3,0.281989422,591
YDR067C,-0.4283978541016907,-16.13,90,58,2.175967438177912,8.789824588817841e-05,-6.78,37.6,0.304833566,675
YDR068W,0.367145680197643,-17.76,92,48,2.3857177261940277,0.060809311390923326,-7.23,35.7,0.404160658,933
YDR069C,-0.11562847638619103,-54.83,305,63,2.3377908981187585,-0.1280639007650169,-7.94,39.2,0.339182365,2781
YDR070C,,-21.72,150,97,,,-18.04,NaN,NaN,282
YDR071C,0.006995283674629149,-9.02,91,63,2.6007187105571345,0.3570426326935372,-2.33,26.1,0.424668797,576
YDR072C,0.2737586738882898,-10.95,94,137,2.977048791105633,-0.3795338302510655,-24.39,39.1,0.345745046,1584
YDR073W,-0.704387950788258,-50.4,258,104,2.18628782295043,-0.10693237752457468,-19.42,38.8,0.285086881,510
YDR074W,0.43400689331912967,-41.3,238,110,2.886303667723427,0.0672262438404129,-17.75,,0.404565666,2691
YDR075W,-0.10955236220832298,-19.0,150,188,2.352993869882248,-0.1396182381210566,-40.42,42.3,0.356602993,927
YDR076W,-0.074591874890459,-276.86,1017,55,1.9900689891455743,-0.23918040398362958,-4.8,55.6,0.311427094,1221
YDR077W,-0.04514638956679001,-73.35,330,43,3.8290334502738133,0.354698226809053,-0.93,,0.50764386,1017
YDR078C,0.5260618994560389,-24.65,129,17,1.7390007866300632,-0.3854465864190547,-4.01,37.4,0.325064809,672
YDR079C-A,-0.48085746288508,-48.68,192,42,1.4324814997757227,0.46388710031256486,-2.99,30.9,0.346898138,219
YDR079W,-0.251239372859326,-42.35,199,31,1.6081633712021384,0.3233850229052177,-0.84,,0.350797429,336
YDR080W,0.518982074970466,-7.53,56,37,2.643005550429794,-0.1569475135977606,-1.66,30.7,0.35093701,2979
YDR081C,0.26040863282808646,-0.57,35,87,2.651167206226362,-0.06736923919227035,-20.91,34.1,0.336930835,2778
YDR082W,,-23.36,142,75,2.2721976801827335,-1.2470894988969021,-17.9,,0.333656672,1485
YDR083W,-0.16847515869606,-16.83,115,22,2.7048027057639614,0.04090780323621803,0.0,,0.417459441,1179
YDR084C,-0.43308626471660805,-48.76,231,42,2.2643416748541534,-0.011988304345869522,-4.33,25.1,0.327627666,600
YDR085C,0.010415030905254086,-9.37,84,88,2.154180873082621,-0.25800583287844225,-19.01,NaN,NaN,1863
YDR086C,-0.22107343732350002,-28.3,190,72,2.7010416654744405,0.44084366480907955,-7.42,27.6,0.519127296,243
YDR087C,-0.05751597468518299,-13.27,93,42,2.584273875345578,0.2510316465571415,-5.22,37.3,0.384492343,837
YDR088C,-0.03958277452185899,-27.38,187,194,2.287506978036423,-0.014301281674352326,-43.12,,0.36751499,1149
YDR089W,0.006554813560442005,-16.29,92,86,2.415249033238588,-0.0010968370751090878,-15.25,46.6,0.338534681,2610
YDR090C,-0.04899013626829834,-62.74,337,87,2.316149656884487,-0.16965010115275525,-10.9,36.4,0.349047506,933
YDR091C,0.14699545619799603,-70.33,342,57,3.1290893091722616,0.33595516919758456,-5.19,38,0.460787306,1827
YDR092W,0.101203912805341,-12.79,94,40,2.44592156627161,0.34048386895116417,-1.15,44.2,0.366807401,462
YDR093W,0.07580089291036701,NaN,NaN,NaN,2.9332926187978607,-0.16545936078248136,NaN,,0.364452641,4839
YDR094W,,0.0,5,1515,,,-504.63,NaN,NaN,336
YDR095C,,NaN,NaN,NaN,,,NaN,NaN,NaN,411
YDR096W,-0.08170167367350281,-23.93,214,89,2.4742355984970024,0.11026937683434783,-10.39,30.7,0.340851226,2685
YDR097C,0.814486358294488,-6.88,61,64,2.7716949104753534,-0.04871065742169584,-7.03,35.5,0.374308405,3729
YDR098C,-0.102029314081651,NaN,NaN,NaN,2.727601867361355,0.5197944187248081,NaN,34.9,0.3967319,858
YDR098C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,1323
YDR098C-B,,NaN,NaN,NaN,,,NaN,NaN,NaN,5268
YDR099W,-0.15143201466258496,-37.49,227,79,3.0503611606651297,0.6432033008571155,-4.26,,0.502106086,822
YDR100W,-0.1137586319051019,-40.41,186,26,2.0723251459774907,0.21452847327193364,-1.1,32.1,0.355161706,432
YDR101C,0.47149686246827105,-14.11,119,27,2.99794331682359,0.09818017946567915,0.0,30.4,0.421414394,1782
YDR102C,,NaN,NaN,NaN,,,NaN,NaN,NaN,333
YDR103W,0.03403812218607902,-3.82,46,589,2.783237332158927,-0.08859029791948074,-139.39,36.5,0.331012778,2754
YDR104C,0.0997637536095876,NaN,NaN,NaN,2.4643527795271636,-0.41490328804890714,NaN,31.5,0.324603726,3738
YDR105C,-0.07944970673055401,-8.3,86,59,2.4704229169500844,-0.1938813396763303,-2.57,36.6,0.32059315,1422
YDR106W,,-6.77,47,22,,,-3.07,NaN,NaN,855
YDR107C,0.484482373187145,-30.07,173,15,1.7998785125863201,-0.3983343627001636,0.0,25.8,0.330517043,2019
YDR108W,-0.36153896661731,-11.1,91,42,2.3992907281985696,-0.3601102077682872,-4.55,31.4,0.335478797,2097
YDR109C,0.512084444497577,-25.96,148,185,2.4106544398736247,-0.43500788002548296,-34.69,14,0.338383175,2148
YDR110W,-0.05604540494571203,-49.0,183,38,2.5502712509347445,-0.03306989632376173,-2.47,40,0.324189659,1701
YDR111C,0.02876483781582595,-30.34,177,221,2.3096512562193676,-0.14148905641742382,-46.5,40.9,0.376576038,1524
YDR112W,,NaN,NaN,NaN,,,NaN,NaN,NaN,309
YDR113C,0.023696516905338028,-4.7,74,85,2.280251454413636,0.21747960339953026,-13.07,,0.361509442,1122
YDR114C,,NaN,NaN,NaN,,,NaN,NaN,NaN,303
YDR115W,-0.27927846851304894,-12.5,128,40,1.9181642488923782,0.4133703474359581,-2.93,,0.36838589,318
YDR116C,-0.31181623059563496,-16.45,119,25,2.2840240305952344,0.2145130223208636,-1.47,40.9,0.336403085,858
YDR117C,0.1352033646074851,-6.11,56,33,2.45063073466751,0.10039413741945345,-2.31,29.9,0.388151673,1698
YDR118W,-0.2711722016944663,-21.24,126,17,2.2686242583295715,-0.1665921955670929,-0.13,,0.31942605,1959
YDR118W-A,,-14.23,82,1903,,,-526.25,NaN,NaN,117
YDR119W,0.004250489494343007,-6.32,70,84,2.946718468242208,-0.0030453401582683985,-13.39,,0.319389734,2307
YDR119W-A,,-45.56,256,44,,,-3.24,NaN,NaN,201
YDR120C,0.2121866156938796,-41.51,210,0,2.927972920139864,0.07970751271004332,0.0,,0.369635092,1713
YDR121W,-0.074642738148505,-18.13,108,120,2.2811674046200774,0.2138293976613233,-20.97,,0.370000744,591
YDR122W,-0.4106016456344226,-32.98,151,307,2.7994752152450224,-0.098401750651223,-57.57,,0.340562482,3195
YDR123C,0.2038620181965364,-162.56,645,76,2.356682730548905,-0.16017299159813486,-10.73,,0.317123484,915
YDR124W,,-114.11,466,532,1.6863404146075536,-0.4241666833093409,-172.58,NaN,NaN,975
YDR125C,0.04007970251669701,-321.08,1243,86,1.5685319857309816,-0.3496075671633646,-12.82,NaN,NaN,1362
YDR126W,-0.45605080161631395,-54.86,262,5,1.865140150163787,-0.3137331012334412,0.0,,0.29586961,1011
YDR127W,-0.006057731202317597,-11.39,108,50,3.5825001901948457,0.23809756108801267,-6.9,30.3,0.410054907,4767
YDR128W,-0.27622774536369277,NaN,NaN,NaN,2.821010014066874,-0.3930257599706404,NaN,32.6,0.320374434,3447
YDR129C,0.589491261595749,-19.51,146,49,3.116366732271926,0.3111534895839936,-5.55,25.8,0.431286958,1929
YDR130C,-0.068835673551495,-61.13,270,28,2.0032806655350597,0.2061165271018251,-0.39,35.9,0.288446836,876
YDR131C,0.395023000515784,-13.6,79,75,2.1391592131531554,-0.2424707466007549,-10.05,,0.320751721,1671
YDR132C,0.19604693067772494,-25.74,117,103,2.0407812150124944,-0.09268051730929242,-9.04,37,0.334867551,1488
YDR133C,,-26.79,174,236,,,-40.05,,0.216472256,336
YDR135C,-0.21184950643902,-10.2,94,49,3.1708952088457085,-0.26823891863924476,-4.32,29.8,0.371240342,4548
YDR136C,,NaN,NaN,NaN,,,NaN,NaN,NaN,573
YDR137W,-0.1741729530897927,-33.88,152,100,2.491898927591777,-0.14776484279558255,-27.64,,0.326807837,1992
YDR138W,0.35309925862749103,-77.3,328,12,2.5783159690818582,-0.16642570850736096,0.0,43.8,0.362367642,2259
YDR139C,-0.2868026399148736,-31.83,174,40,1.9250862401137694,0.37296338419406727,-10.47,28.8,0.351813097,234
YDR140W,0.376042292584563,-16.41,110,14,2.282718629821276,-0.13457144902611748,0.0,30.8,0.326510546,666
YDR141C,0.1701355328947661,NaN,NaN,NaN,2.9145295835184775,-0.33003991277233335,NaN,38.2,,5097
YDR142C,0.427107504253558,-7.54,112,169,2.107511866405518,-0.349004995575007,-34.9,34.8,0.308344008,1128
YDR143C,0.304821263663263,-21.45,183,141,2.6678132952124325,0.06629271169546835,-23.27,,0.344339038,1833
YDR144C,0.1390502518366436,-27.82,110,140,2.861551205246221,0.011936812876232727,-27.75,32.2,0.354914539,1791
YDR145W,-0.14311840213719362,-15.43,134,71,2.8409170779769597,0.16476639516440725,-16.29,27.5,0.35677722,1620
YDR146C,-0.4233534189032251,-3.3,66,164,2.6457121304435884,0.19791288276618904,-33.72,35,0.346074644,2130
YDR147W,-0.3336181363961774,-2.71,37,71,2.4854013182084125,-0.18959618998565206,-14.13,34.9,0.348095837,1605
YDR148C,0.25044779015518087,-16.2,142,115,2.5864995771009083,0.43475267999168654,-10.83,,0.454457118,1392
YDR149C,,NaN,NaN,NaN,,,NaN,NaN,NaN,708
YDR150W,,NaN,NaN,NaN,,,NaN,,,8247
YDR151C,-0.10288067449699789,-27.37,198,116,2.4096007876669616,0.1896324893291568,-18.69,46.5,0.330578349,978
YDR152W,0.02788227337777699,-11.88,66,30,2.6971157781018222,-0.0021324883995817124,-1.09,34.7,0.417997264,798
YDR153C,0.442613632786383,-6.29,115,120,2.7220068080139708,0.19617679355112252,-10.07,,0.384758386,1236
YDR154C,,-1.85,25,279,,,-85.74,,0.317475321,351
YDR155C,-0.15817620298287594,-18.29,128,42,3.644311991545011,0.40647222972602615,0.0,25.1,0.587862787,489
YDR156W,-0.1828338862485292,-12.45,107,40,2.4319155080331756,0.23814323124896086,-5.01,36,0.371488114,414
YDR157W,,-0.51,21,443,,,-145.07,NaN,NaN,402
YDR158W,0.04846563039478802,-20.13,135,26,3.7225957140483774,0.34934767477890105,-2.93,27.3,0.503015614,1098
YDR159W,0.2077641246858547,NaN,NaN,NaN,2.772305496544621,-0.37726298510331097,NaN,28.1,0.349145727,3906
YDR160W,0.29712602766235097,NaN,NaN,NaN,2.479421011147868,-0.9025264795115826,NaN,,0.329843935,2559
YDR161W,-0.2462367323981729,-17.05,82,29,2.7521019720634077,0.0769213623590619,-5.96,38.2,0.363390607,1164
YDR162C,0.320330931681339,-49.06,198,125,2.176323811306998,0.09697690519382889,-7.25,,0.344487763,711
YDR163W,-0.1745701513355915,NaN,NaN,NaN,2.0315893559396248,0.2934436471184412,NaN,46.2,0.329408774,528
YDR164C,-0.2138094673284086,-22.35,129,42,2.596870262905309,-0.0797229368800422,-5.01,31.7,0.380745731,2175
YDR165W,0.010261205700885602,-12.76,82,42,2.762220694985668,0.10891613079431921,-5.1,29.4,0.393080244,1335
YDR166C,0.253127514523253,-17.14,102,49,2.552242436418551,-0.030667381386060653,-9.02,29.6,0.373216617,2916
YDR167W,-0.048803328896450004,-16.34,100,32,2.3319101503144055,0.18988371883125102,-0.76,35.8,0.309001243,621
YDR168W,0.1794369562311737,-13.91,106,40,2.7852839616886866,0.45867241643563217,-2.27,24.7,0.417295265,1521
YDR169C,-0.1995610413683539,-27.24,244,366,2.4727252480185733,0.04926547933965357,-74.44,,0.321106645,1542
YDR169C-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,150
YDR170C,0.04469328925134497,NaN,NaN,NaN,3.2838323930372044,-0.03441724990612144,NaN,,,6030
YDR170W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,1323
YDR171W,0.6913305154938301,-12.22,84,77,2.055000876153714,0.1833112303195344,-7.24,30.3,0.406718396,1128
YDR172W,0.007676113274882979,-22.23,143,44,3.3535220091841267,0.33148436358754896,-5.28,29.5,0.467093845,2058
YDR173C,-0.23405223612555612,-24.53,143,57,2.0870145477696602,0.013298219700797672,-10.38,35.5,0.309225337,1068
YDR174W,-0.018778579969172038,-36.96,178,23,2.9309107490991777,-0.02642543886298549,0.0,34.3,0.486256744,741
YDR175C,-0.09234993320464702,-16.49,116,47,2.3800880342644573,0.18197538031782798,-1.98,39.4,0.354034242,960
YDR176W,0.250997413510225,-2.47,58,35,2.7107222129258166,-0.2587833673483214,-1.9,29,0.359818202,2109
YDR177W,0.07187409360416497,-16.19,111,93,2.6100860033422277,0.4094407194543781,-11.87,28.9,0.380254238,648
YDR178W,-0.0648562612132457,-23.59,196,94,2.1512229567496313,0.37415739148585975,-21.33,34.2,0.401183464,546
YDR179C,-0.36436350211502655,-5.78,123,22,1.7076018832917417,0.1960865810934365,0.0,38.6,0.308237444,489
YDR179W-A,0.0581327481940876,-17.05,89,87,2.283019946191564,-0.29800465819115046,-13.75,,0.319017749,1392
YDR180W,-0.006259225582370992,-3.1,51,143,2.5474910732711,-0.3084308119138643,-38.11,30.2,0.350838306,4482
YDR181C,0.24582583417187098,-35.07,178,22,2.2981370702902164,-0.19617221376809363,-1.06,36.9,0.354245657,1446
YDR182W,0.449100248537047,-21.15,117,30,2.563206616337626,-0.041139869368175444,-2.36,33.7,0.333738601,1476
YDR182W-A,,-62.21,279,11,,,0.0,NaN,NaN,204
YDR183C-A,,0.0,6,888,,,-198.63,NaN,NaN,258
YDR183W,-0.114103570901325,-9.85,64,41,2.009629256460951,0.10374039911316063,-2.31,31.1,0.351864973,693
YDR184C,-0.20807744619949153,-28.48,217,39,2.286570721970757,0.13567419558369503,-3.82,43.3,0.367552196,885
YDR185C,-0.05109170337394203,-22.95,185,103,1.3151438535429394,0.15373061413365485,-16.25,NaN,NaN,540
YDR186C,-0.10406692263856142,-12.5,122,89,2.934821273110623,-0.21891607137020108,-11.98,32.1,0.345191289,2634
YDR187C,,NaN,NaN,NaN,,,NaN,NaN,NaN,519
YDR188W,0.13562408613124746,-17.46,163,54,3.4089806935296347,0.0014398922772577343,-1.43,28.1,0.413334857,1641
YDR189W,0.24425674413517,-22.03,114,42,2.75508321819382,0.05497271442062507,-0.79,27.7,0.403560724,2001
YDR190C,0.21279354231850428,-6.1,85,46,3.006022968864826,0.1888833883021132,-4.97,29.8,0.410271973,1392
YDR191W,0.3159804165425872,-20.99,109,32,2.0711432220270485,-0.2905976275287447,-2.8,39.2,0.349242019,1113
YDR192C,0.2444414615606835,-8.76,92,58,2.3059351250537423,0.22106960622563024,-5.2,29.2,0.318664469,1293
YDR193W,,NaN,NaN,NaN,,,NaN,NaN,NaN,399
YDR194C,-0.041182625545299,-26.81,155,19,2.9381341409469695,-0.0005245137736474691,-0.99,55.7,0.410986838,1995
YDR194W-A,,NaN,NaN,NaN,,,NaN,NaN,NaN,153
YDR195W,-0.11351370332579311,-11.6,84,239,2.3931171354450687,0.20679162871147005,-47.49,,0.364041178,1602
YDR196C,-0.24197510726547203,-17.52,96,19,2.191473612723336,0.11251531668559302,0.0,34.4,0.342971118,726
YDR197W,0.007549565506353106,-24.43,115,33,2.2237320263122777,-0.2639826280834435,-4.48,40.9,0.312631252,1170
YDR198C,0.15997161797956932,-5.92,50,27,2.342806370002799,-0.31764077215841247,-0.16,35.2,0.326849965,1440
YDR199W,,NaN,NaN,NaN,,,NaN,NaN,NaN,366
YDR200C,-0.25149083946872597,-16.68,132,65,2.4451835575308247,-0.22270709271139572,-9.76,32.6,0.339669187,1815
YDR201W,0.13737309605805603,-28.43,150,29,1.975373866846692,0.10940076395101796,0.0,30.2,0.416345629,498
YDR202C,-0.3084206801328517,-1.33,53,31,2.1325656208587995,-0.005254599156246136,-6.28,36.5,0.335918185,1056
YDR203W,,NaN,NaN,NaN,,,NaN,NaN,NaN,318
YDR204W,-0.109880913689985,-21.3,119,22,2.2182207339853455,0.0494452878471447,0.0,35.6,0.357563305,1008
YDR205W,0.0507322458163785,-6.41,73,13,2.474817014444491,-0.32825898860052505,0.0,37.6,0.327346137,2175
YDR206W,-0.7956995204844279,-23.58,104,338,2.9555967145735567,-0.38505527805254336,-63.22,,0.335075776,2655
YDR207C,-0.5926336883392743,NaN,NaN,NaN,2.6314338443720646,0.011826505834152238,NaN,27.8,0.361024405,2511
YDR208W,-0.163775494337557,-11.24,119,152,2.8820309959054002,-0.02668937568393503,-20.34,32.8,0.331932071,2340
